player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name_full
108008,Phillip,Williamson,R,1965-05-29,USA,,Q7182558,Phillip Williamson
108009,Pichet,Boratisa,R,1946-02-28,THA,,,Pichet Boratisa
108010,Pier,Francesco Restelli,R,,ITA,,,Pier Francesco Restelli
108011,Piero,Lagioia,R,,VEN,,,Piero Lagioia
108012,Piero,Toci,R,,ITA,,,Piero Toci
108013,Pierpaolo,Gianfaldoni,R,,ITA,,,Pierpaolo Gianfaldoni
108014,Pierre,Arnold,R,,ARG,,,Pierre Arnold
108015,Pierre,De Chaud,R,,RSA,,,Pierre De Chaud
108016,Pierre,Godfroid,R,1957-03-20,BEL,,,Pierre Godfroid
108017,Pierre,Joly,R,,FRA,,,Pierre Joly
108018,Pierre,Lemoine,R,,FRA,,,Pierre Lemoine
108019,Pierre,Montgomery,R,,RSA,,,Pierre Montgomery
108020,Piet,Cilliers,R,,RSA,,,Piet Cilliers
108021,Pietro,Marzano,R,1949-08-29,ITA,,Q61746687,Pietro Marzano
108022,Pontus,Lavefalk,R,,SWE,,,Pontus Lavefalk
108023,Qiang Hua,Meng,R,1966-01-01,CHN,,Q55760933,Qiang Hua Meng
108024,R,Dinesh,R,,IND,,,R Dinesh
108025,R,Elangovan,R,,IND,,,R Elangovan
108026,R,Kiesling,R,,USA,,,R Kiesling
108027,R,Whyte,R,,AUS,,,R Whyte
108028,R,Williams,R,,AUS,,,R Williams
108029,Radek,Kocek,R,,USA,,,Radek Kocek
108030,Rafael,Couto,R,,BRA,,,Rafael Couto
108031,Rafael,Figueredo,R,1969-09-24,COL,,,Rafael Figueredo
108032,Rafael,Mensua,R,,ESP,,,Rafael Mensua
108033,Rafael,Millon,R,1986-01-30,BRA,,,Rafael Millon
108034,Rafael,Rangel,R,1970-10-26,MEX,,,Rafael Rangel
108035,Rafael,Reichow,R,1971-03-26,BRA,,,Rafael Reichow
108036,Rafael,Ruiz,R,,ESP,,,Rafael Ruiz
108037,Rafael,Santonja,R,,ESP,,,Rafael Santonja
108038,Raffaele,Cirillo,R,1955-06-24,ITA,,,Raffaele Cirillo
108039,Raimo,Ojala,R,,FIN,,,Raimo Ojala
108040,Rald,Williams,R,,AUS,180.0,,Rald Williams
108041,Ralf,Maurer,R,,GER,,,Ralf Maurer
108042,Ralf,Pedersen,R,,SWE,,,Ralf Pedersen
108043,Ralph,Kok,R,1967-10-18,NED,,Q1686416,Ralph Kok
108044,Ramiro,Montes,R,,URU,,,Ramiro Montes
108045,Randall,King,R,1950-04-02,HKG,,Q99540137,Randall King
108046,Randy,Havens,R,,USA,,,Randy Havens
108047,Randy,Jones,R,,USA,,,Randy Jones
108048,Randy,Part,R,,USA,,,Randy Part
108049,Ranjit,Mani,R,,IND,,,Ranjit Mani
108050,Rassel,Mayers,R,,ISR,,,Rassel Mayers
108051,Raul,Montoya,R,,COL,,,Raul Montoya
108052,Rauty,Krog,R,,RSA,,,Rauty Krog
108053,Ray,Kelly,R,,AUS,,,Ray Kelly
108054,Raymond,Pascale,R,1955-08-26,USA,,,Raymond Pascale
108055,Raymond,Suarez,R,1963-01-23,PHI,,Q108704033,Raymond Suarez
108056,Reda,Galou,R,1965-02-26,ALG,,,Reda Galou
108057,Regis,Betoule,R,,FRA,,,Regis Betoule
108058,Reid,Rafter,R,,USA,,,Reid Rafter
108059,Reiner,Marzenell,R,,GER,,,Reiner Marzenell
108060,Remi,Gilberton,R,,FRA,,,Remi Gilberton
108061,Renan,Delsin,L,1986-03-08,BRA,,,Renan Delsin
108062,Renato,Figueiredo,R,,BRA,,,Renato Figueiredo
108063,Renato,Joaquim,R,,BRA,,,Renato Joaquim
108064,Renato,Schmitz,R,,SUI,,,Renato Schmitz
108065,Renato,Vavassori,R,,ITA,,,Renato Vavassori
108066,Rene,Boers,R,,NED,,,Rene Boers
108067,Rene,Gomez,R,,COL,,,Rene Gomez
108068,Rene,Gramminger,R,1966-11-19,GER,,,Rene Gramminger
108069,Rene,Moos,R,,NED,,,Rene Moos
108070,Reto,Staubli,R,1970-08-03,SUI,,,Reto Staubli
108071,Ric,Bengtson,R,,CAN,,,Ric Bengtson
108072,Ricardo,Castillo,R,,MEX,,,Ricardo Castillo
108073,Ricardo,Cayola,R,,POR,,,Ricardo Cayola
108074,Ricardo,Colombini,R,,ITA,,,Ricardo Colombini
108075,Ricardo,Herrera,R,1967-11-07,MEX,,,Ricardo Herrera
108076,Ricardo,Hormann,R,,CHI,,,Ricardo Hormann
108077,Ricardo,Sanchez,R,1959-06-06,ESP,,,Ricardo Sanchez
108078,Ricardo,Tessi,R,,ARG,,,Ricardo Tessi
108079,Rich,Andrews,R,,USA,,,Rich Andrews
108080,Rich,Benson,R,1967-05-22,USA,,,Rich Benson
108081,Richard,Cahill,R,,AUS,,,Richard Cahill
108082,Richard,Dellenborg,R,,SWE,,,Richard Dellenborg
108083,Richard,Fricker,R,1965-12-14,AUS,,,Richard Fricker
108084,Richard,Gallien,R,,USA,,,Richard Gallien
108085,Richard,Hawkes,R,1940-11-29,NZL,,,Richard Hawkes
108086,Richard,Lubner,R,1967-09-08,RSA,,,Richard Lubner
108087,Richard,Major,R,,POL,,,Richard Major
108088,Richard,Nicholls,R,,AUS,,,Richard Nicholls
108089,Richard,Odey,R,,NGR,,,Richard Odey
108090,Richard,O'Farrell,R,,AUS,,,Richard O'Farrell
108091,Richard,Wernerhjelm,R,1973-09-06,SWE,,,Richard Wernerhjelm
108092,Richard,Wihlborg,R,,SWE,,,Richard Wihlborg
108093,Rick,Bograd,R,,USA,,,Rick Bograd
108094,Rick,Kepler,R,1967-02-25,USA,,,Rick Kepler
108095,Rick,Liebman,R,,USA,,,Rick Liebman
108096,Rick,Rozen,R,,USA,,,Rick Rozen
108097,Rob,Hak,R,,NED,,,Rob Hak
108098,Rob,Keighery,R,,AUS,,,Rob Keighery
108099,Rob,Simon,R,,NED,,,Rob Simon
108100,Robb,Gabuya,R,,USA,,,Robb Gabuya
108101,Robbie,Smith,R,,USA,,,Robbie Smith
108102,Robert,Carbalhaes,R,,BRA,,,Robert Carbalhaes
108103,Bob,Chappell,R,1952-02-15,USA,,,Bob Chappell
108104,Robert,Cicero,R,,USA,,,Robert Cicero
108105,Robert,Flego,R,,CRO,,,Robert Flego
108106,Robert,Garbell,R,,USA,,,Robert Garbell
108107,Robert,Hale,R,,CAN,,,Robert Hale
108108,Robert,Henderson,R,,USA,,,Robert Henderson
108109,Robert,Horwood,R,,CAN,,,Robert Horwood
108110,Robert,Hubbard,R,1956-04-30,USA,,,Robert Hubbard
108111,Robert,Dunkle,L,,USA,,,Robert Dunkle
108112,Robert Jan,Bierens,R,,NED,,,Robert Jan Bierens
108113,Robert,Kilborn,R,1964-05-15,AUS,,,Robert Kilborn
108114,Robert,Kresberg,R,,USA,,,Robert Kresberg
108115,Robert,Lamarche,R,,USA,,,Robert Lamarche
108116,Robert,Lindberg,R,,SWE,,,Robert Lindberg
108117,Robert,Lorndale,R,,USA,,,Robert Lorndale
108118,Robert,Machan,R,1948-10-18,HUN,,Q1161232,Robert Machan
108119,Robert,Mentink,R,,NED,,,Robert Mentink
108120,Robert,Nelson,R,,USA,,,Robert Nelson
108121,Robert,Partarrieu,R,,CHI,,,Robert Partarrieu
108122,Robert,Sjoholm,R,,GER,,,Robert Sjoholm
108123,Robert,Sliwinski,R,1974-06-26,POL,,,Robert Sliwinski
108124,Bob,Stock,R,1944-10-15,USA,,,Bob Stock
108125,Robert,Wright W096,R,,USA,,,Robert Wright W096
108126,Roberto,Andreola,R,,BRA,,,Roberto Andreola
108127,Roberto,Antonini,R,,ITA,,,Roberto Antonini
108128,Roberto,Bloise,R,,BRA,,,Roberto Bloise
108129,Roberto,Calautti,R,,ITA,,,Roberto Calautti
108130,Roberto,Carruthers,R,,ARG,,,Roberto Carruthers
108131,Roberto,Chavez,R,,MEX,,Q88980840,Roberto Chavez
108132,Roberto,Gattiker,R,1967-10-07,ARG,,,Roberto Gattiker
108133,Roberto,Lombardi,R,1950-02-10,ITA,,,Roberto Lombardi
108134,Roberto,Lopez Sanchez,R,,ESP,,,Roberto Lopez Sanchez
108135,Roberto,Meneschincheri,R,1959-12-05,ITA,,,Roberto Meneschincheri
108136,Roberto,Raffa,R,,ITA,,,Roberto Raffa
108137,Roberto,Reofilo,R,,BRA,,,Roberto Reofilo
108138,Roberto,Sancha,R,,ESP,,,Roberto Sancha
108139,Roberto,Teofilo,R,1970-03-02,BRA,,,Roberto Teofilo
108140,Robin,Scott,R,,GBR,,,Robin Scott
108141,Rocky,Vasquez,R,,USA,,,Rocky Vasquez
108142,Rod,Mcloughlin,R,,AUS,,,Rod Mcloughlin
108143,Rod,Rafael,R,,PHI,,,Rod Rafael
108144,Rodney,Fowler,R,,RSA,,,Rodney Fowler
108145,Rodney,Jacks,R,1966-06-24,USA,,,Rodney Jacks
108146,Rodney,Young,R,,USA,,,Rodney Young
108147,Rodrigo,Faria,R,1972-06-30,BRA,,,Rodrigo Faria
108148,Rodrigo,Nauarro,R,,BOL,,,Rodrigo Nauarro
108149,Rodrigo,Urrutia,R,,CHI,,,Rodrigo Urrutia
108150,Rodrigo,Urzua,R,1968-07-12,CHI,,,Rodrigo Urzua
108151,Roger,Ferrandi,R,,RSA,,,Roger Ferrandi
108152,Roger,Grant,R,1960-06-23,AUS,,,Roger Grant
108153,Roger,Jeppson,R,,SWE,,,Roger Jeppson
108154,Roger,Mckee,R,,USA,,,Roger Mckee
108155,Roger,Pettersson,R,1972-04-05,SWE,,Q96402451,Roger Pettersson
108156,Roger,Stueber,R,,SUI,,,Roger Stueber
108157,Roger,Warmenhoven,R,1969-05-10,NED,,,Roger Warmenhoven
108158,Rogerio,Cypriano,R,,BRA,,,Rogerio Cypriano
108159,Rohit,Rajpal,R,1971-01-22,IND,,Q100637125,Rohit Rajpal
108160,Roland,Leissler,R,1972-08-14,GER,,,Roland Leissler
108161,Roland,So,R,1966-06-22,PHI,,Q99526930,Roland So
108162,Roland,Steigler,R,,AUT,,,Roland Steigler
108163,Roland,Tekenbroek,R,,RSA,,,Roland Tekenbroek
108164,Roland,Toernqvist,R,,SWE,,,Roland Toernqvist
108165,Rolando,Zalameda,R,1958-09-25,PHI,,,Rolando Zalameda
108166,Rolf,Engelhorn,R,,GER,,,Rolf Engelhorn
108167,Rolf,Seitz,R,1976-03-18,BRA,,,Rolf Seitz
108168,Rollin,Tyler,R,,USA,,,Rollin Tyler
108169,Rolph,Busch,R,,RSA,,,Rolph Busch
108170,Roman,Ruppenthal,R,1974-02-18,GER,,,Roman Ruppenthal
108171,Romanus,Chuks Nwazu,R,,NGR,,,Romanus Chuks Nwazu
108172,Romeo,Rafon,R,,PHI,,,Romeo Rafon
108173,Ron,Dutton,R,,NZL,,,Ron Dutton
108174,Ron,Ward,R,1967-04-18,USA,,,Ron Ward
108175,Ron,Woodbridge,R,,AUS,,,Ron Woodbridge
108176,Roope,Kalajo,R,,FIN,,,Roope Kalajo
108177,Roselle,Nilo Natividad,R,,PHI,,,Roselle Nilo Natividad
108178,Ross,Shaw,R,,USA,,,Ross Shaw
108179,Rotimi,Akinloye,R,,NGR,,,Rotimi Akinloye
108180,Roy,Canada,R,1970-11-05,MEX,,,Roy Canada
108181,Rozzell,Lightfoot,R,,USA,,,Rozzell Lightfoot
108182,Ruben,Alvarenga,R,1972-08-29,PAR,,Q100714244,Ruben Alvarenga
108183,Rubin,Perczek,R,,COL,,,Rubin Perczek
108184,Ruby,Hoskowetz,R,1946-10-12,AUT,,Q56821915,Ruby Hoskowetz
108185,Rudi,Prinsloo,R,,RSA,,,Rudi Prinsloo
108186,Rudolf,Fekete,R,,HUN,,,Rudolf Fekete
108187,Ruggero,Gorgoglione,R,,ITA,,,Ruggero Gorgoglione
108188,Ruslan,Raynov,R,,BUL,,,Ruslan Raynov
108189,Ruslon,Rainov,R,1964-02-06,BUL,,Q12292729,Ruslon Rainov
108190,S,Eummongkol,R,,THA,,,S Eummongkol
108191,S,Viljoen,R,,RSA,,,S Viljoen
108192,Sachio,Kato,R,1948-08-13,JPN,,,Sachio Kato
108193,Sadao,Kosugi,R,1950-11-16,JPN,,,Sadao Kosugi
108194,Saeed,Meer,R,,PAK,,,Saeed Meer
108195,Salahaddine,Adbib,R,1974-06-14,MAR,,,Salahaddine Adbib
108196,Saleem,Rana,R,,NGR,,,Saleem Rana
108197,Salil,Seshadri,R,1976-10-26,IND,,,Salil Seshadri
108198,Salvador,Cabeza,R,,ESP,,,Salvador Cabeza
108199,Sam,Hunt,R,,USA,,,Sam Hunt
108200,Sam,Kipkoech,R,,KEN,,,Sam Kipkoech
108201,Sam,Moore,R,,USA,,,Sam Moore
108202,Sami,Seppaenen,R,,FIN,,,Sami Seppaenen
108203,Samie,De Necker,R,,RSA,,,Samie De Necker
108204,Sammy,Martin,R,,USA,,,Sammy Martin
108205,Samuel,Constantino,R,,MEX,,,Samuel Constantino
108206,Sandor,Kiss,R,1956-11-20,HUN,,,Sandor Kiss
108207,Sang Soo,Lee,R,,KOR,,,Sang Soo Lee
108208,Santiago,Moncayo,R,1978-09-12,ECU,,,Santiago Moncayo
108209,Sasa,Mahr Batuz,R,,USA,,,Sasa Mahr Batuz
108210,Saul,Araujo,R,,MEX,,,Saul Araujo
108211,Savvas,Constantinou,R,1973-06-07,CYP,,,Savvas Constantinou
108212,Schalk,Van Der Schyff,R,,RSA,,,Schalk Van Der Schyff
108213,Scott,Brown,R,1982-09-16,USA,,,Scott Brown
108214,Scott,Clark,R,1977-05-05,NZL,,,Scott Clark
108215,Scott,Dillon,R,,USA,,,Scott Dillon
108216,Scott,Foreman,R,,USA,,,Scott Foreman
108217,Scott,Grimes,R,,USA,,,Scott Grimes
108218,Scott,Hulse,R,,USA,,,Scott Hulse
108219,Scott,Marshall,R,1964-11-03,USA,,,Scott Marshall
108220,Scott,Stewart,R,,USA,,,Scott Stewart
108221,Scott,Vowels,R,,USA,,,Scott Vowels
108222,Scott,West,R,,AUS,,,Scott West
108223,Scott,Wlodychak,R,,USA,,,Scott Wlodychak
108224,Sean,Montgomery,R,,GBR,,,Sean Montgomery
108225,Sebastian,Allende,R,,ARG,,,Sebastian Allende
108226,Sebastian,Romano,R,,ARG,,,Sebastian Romano
108227,Sebastian,Soresini,R,1968-03-11,ITA,,,Sebastian Soresini
108228,Sebastien,Gerard,R,1967-09-01,FRA,,,Sebastien Gerard
108229,Sebastien,Hette,R,1972-06-09,FRA,,,Sebastien Hette
108230,Sebastien,Mattieu,R,1973-09-24,FRA,,,Sebastien Mattieu
108231,Segun,Balogun,R,,NGR,,,Segun Balogun
108232,Seok Jin,Chung,R,,KOR,,,Seok Jin Chung
108233,Seong Hoon,Choi,R,,KOR,,,Seong Hoon Choi
108234,Sergei,Leonjuk,R,1960-04-03,RUS,183.0,,Sergei Leonjuk
108235,Sergej,Skakun,R,,RUS,,,Sergej Skakun
108236,Sergio,Ayo,R,1975-11-04,USA,,,Sergio Ayo
108237,Sergio,Campos,R,,MEX,,,Sergio Campos
108238,Sergio,Castillo,R,,ESP,,,Sergio Castillo
108239,Sergio,Chasvin,R,,ARG,,,Sergio Chasvin
108240,Sergio,Gariotti,R,,ARG,,,Sergio Gariotti
108241,Sergio,Goytea,R,,ARG,,,Sergio Goytea
108242,Sergio,Naufel,R,1972-07-02,BRA,,,Sergio Naufel
108243,Sergio,Ribeiro,R,1967-01-02,BRA,,,Sergio Ribeiro
108244,Sergio,Rico,R,1972-02-23,MEX,,,Sergio Rico
108245,Sergio,Speciale,R,,VEN,,,Sergio Speciale
108246,Seth,Bowen,R,,USA,,,Seth Bowen
108247,Shai,Friedman,R,,ISR,,,Shai Friedman
108248,Shai,Puni,R,,ISR,,,Shai Puni
108249,Shamil,Tarpischev,R,1948-03-07,RUS,,,Shamil Tarpischev
108250,Shanker,Krishnan,R,1958-03-16,IND,,,Shanker Krishnan
108251,Shigefusa,Kanroji,R,1967-06-02,JPN,,,Shigefusa Kanroji
108252,Shinichi,Nishino,R,1962-01-25,JPN,,,Shinichi Nishino
108253,Shinichi,Sakamoto,R,1954-04-16,JPN,,Q16676654,Shinichi Sakamoto
108254,Shinya,Tanaka,R,1965-05-25,JPN,,,Shinya Tanaka
108255,Shlomo,Shemesh,R,,ISR,,,Shlomo Shemesh
108256,Shoichi,Horiuchi,R,1960-02-01,JPN,,,Shoichi Horiuchi
108257,Shoichi,Tatsuno,R,1958-09-09,JPN,,,Shoichi Tatsuno
108258,Shoji,Katoh,R,1966-05-18,JPN,,,Shoji Katoh
108259,Shu Wah,Liu,R,,CHN,,,Shu Wah Liu
108260,Shuchen,Li,R,,CHN,,,Shuchen Li
108261,Shuon,Madden,R,1979-11-10,USA,,,Shuon Madden
108262,Sigifredo,Hidalgo,R,1962-09-17,COL,,,Sigifredo Hidalgo
108263,Silvio,Moine,R,1967-06-21,ITA,,,Silvio Moine
108264,Silviu,Gorgan,R,,ROU,,,Silviu Gorgan
108265,Simon,Robinson,R,,NZL,198.0,,Simon Robinson
108266,Simone,Ercoli,R,,ITA,,,Simone Ercoli
108267,Singgih,Basuki,R,,INA,,,Singgih Basuki
108268,Sivagnanam,Suresh,R,,SRI,,,Sivagnanam Suresh
108269,Smart,Emoakemeh,R,,NGR,,,Smart Emoakemeh
108270,Solomon,Ogedegbe,R,,NGR,,,Solomon Ogedegbe
108271,Sombat,Uammongkol,R,,THA,,,Sombat Uammongkol
108272,Sotero,Rebelo,R,1964-10-06,POR,,,Sotero Rebelo
108273,Souichi,Nakamura,R,,JPN,,,Souichi Nakamura
108274,Spencer,Kooshian,R,,USA,,,Spencer Kooshian
108275,Spencer,Segura,R,,USA,,,Spencer Segura
108276,Spyros,Charalamdous,R,1973-03-25,CYP,,,Spyros Charalamdous
108277,Srdan,Muskatirovic,R,1972-04-10,SRB,,Q1694227,Srdan Muskatirovic
108278,Stacey,Foster,R,,USA,,,Stacey Foster
108279,Stanley,Shaw,R,,GER,,,Stanley Shaw
108280,Steen,Dannisgard,R,,DEN,,,Steen Dannisgard
108281,Stefan,Dahlberg,R,,SWE,,,Stefan Dahlberg
108282,Stefan,Dallwitz,R,1964-06-29,MEX,,,Stefan Dallwitz
108283,Stefan,Kohlmann,R,,GER,,,Stefan Kohlmann
108284,Stefan,Lennholm,R,,SWE,,,Stefan Lennholm
108285,Stefan,Lohse,R,1968-01-07,GER,,,Stefan Lohse
108286,Stefan,Olsson,R,,SWE,,,Stefan Olsson
108287,Stefan,Serbailo,R,1970-03-15,UKR,,,Stefan Serbailo
108288,Stefan,Tzvetkov,R,1970-04-20,BUL,,Q12295327,Stefan Tzvetkov
108289,Stefano,Carassai,R,,ITA,,,Stefano Carassai
108290,Stefano,Caroni,R,,ITA,,,Stefano Caroni
108291,Stefano,Colombo,R,1968-07-04,ITA,,,Stefano Colombo
108292,Stefano,Mastrogirolamo,R,,ITA,,,Stefano Mastrogirolamo
108293,Stefano,Mezzadri,R,1967-05-26,SUI,,,Stefano Mezzadri
108294,Stelian,Gima,R,1974-01-07,ROU,,,Stelian Gima
108295,Stephan,Bienz,R,1966-07-28,SUI,,,Stephan Bienz
108296,Stephan,Cambal,R,,SUI,,,Stephan Cambal
108297,Stephane,Andriolo,R,1971-11-06,FRA,,,Stephane Andriolo
108298,Stephane,Oberer,R,1963-09-25,SUI,,,Stephane Oberer
108299,Stephen,Enriquez,R,,USA,,,Stephen Enriquez
108300,Stephen,Healy,R,,NZL,,,Stephen Healy
108301,Stephen,Heron,R,,GBR,,,Stephen Heron
108302,Stephen,Mandl,R,,SUI,,,Stephen Mandl
108303,Stephen,Meyers,R,,AUS,,,Stephen Meyers
108304,Stephen,Myers,R,1955-01-15,AUS,,,Stephen Myers
108305,Stephen,Olagbegi,R,,NGR,,,Stephen Olagbegi
108306,Stephen,Thompson,R,,AUS,,,Stephen Thompson
108307,Steve,Cornelissen,R,1969-07-15,BEL,,,Steve Cornelissen
108308,Steve,Ethier,R,,USA,,,Steve Ethier
108309,Steve,Gunderson,R,,USA,,,Steve Gunderson
108310,Steve,Tidball,R,1946-12-21,USA,,,Steve Tidball
108311,Steve,Jung,R,1967-05-01,USA,,,Steve Jung
108312,Steve,Lang,R,,NZL,,,Steve Lang
108313,Steve,Maloney,R,1960-07-08,AUS,,,Steve Maloney
108314,Steve,Messmer,R,,USA,,,Steve Messmer
108315,Steve,Mott,R,1954-11-17,USA,,,Steve Mott
108316,Steve,Packham,R,,AUS,,,Steve Packham
108317,Steve,Rogul,R,1957-02-03,USA,,,Steve Rogul
108318,Steve,Tourdo,R,,USA,,,Steve Tourdo
108319,Steve,Wiere,R,1968-07-08,USA,,,Steve Wiere
108320,Steve,Wilson,R,,USA,,,Steve Wilson
108321,Steven,Alger,L,,BER,188.0,,Steven Alger
108322,Steven,Harley,R,,NZL,,,Steven Harley
108323,Steven,Kangwa,R,1966-11-25,ZAM,,,Steven Kangwa
108324,Steven,Kasigwa,R,,KEN,,,Steven Kasigwa
108325,Steven,Leier,R,1965-02-11,CAN,,,Steven Leier
108326,Steven,Wright,R,,AUS,,,Steven Wright
108327,Stewart,Keller,R,,USA,,,Stewart Keller
108328,Stewart,Osborne,R,,RSA,,,Stewart Osborne
108329,Stu,Saiki,R,,USA,,,Stu Saiki
108330,Stuart,Sarnia,R,1960-03-02,JAM,,,Stuart Sarnia
108331,Suehiro,Ito,R,,JPN,,,Suehiro Ito
108332,Suharyadi,Suharyadi,R,1965-02-14,INA,,Q12516583,Suharyadi Suharyadi
108333,Suhel,Malhotra,R,1977-06-01,IND,,,Suhel Malhotra
108334,Sunil,Reddy,R,,IND,,,Sunil Reddy
108335,Supoj,Meesawad,R,,THA,,,Supoj Meesawad
108336,Sven,Groeneveld,R,,NED,,,Sven Groeneveld
108337,Sven,Stadtlander,R,1974-09-22,GER,,,Sven Stadtlander
108338,Svend Erik,Nielsen,R,,DEN,,,Svend Erik Nielsen
108339,Tad,Grattan,R,,USA,,,Tad Grattan
108340,Tadeo,Morales,R,,BRA,,,Tadeo Morales
108341,Tadeu,Luiz,R,,BRA,,,Tadeu Luiz
108342,Tadeusz,Nowicki,R,1946-07-07,POL,,Q3513717,Tadeusz Nowicki
108343,Taghi,Akbari,R,1945-12-14,IRI,,Q7675242,Taghi Akbari
108344,Tai Wei,Liu,L,1985-10-31,TPE,,,Tai Wei Liu
108345,Taisen,Kanai,R,1952-05-07,JPN,,,Taisen Kanai
108346,Takanobu,Fujii,R,1987-10-08,JPN,,,Takanobu Fujii
108347,Takashi,Murakami,R,1966-01-17,JPN,,,Takashi Murakami
108348,Takayoshi,Shibuya,R,1958-02-22,JPN,,,Takayoshi Shibuya
108349,Takehiko,Nishiwaki,R,1947-11-21,JPN,,,Takehiko Nishiwaki
108350,Takeshi,Koura,R,1942-11-13,JPN,,Q87844383,Takeshi Koura
108351,Takeshi,Murakami,R,1965-02-23,JPN,,Q60991001,Takeshi Murakami
108352,Takeshi,Omono,R,1968-12-23,JPN,,,Takeshi Omono
108353,Tal,Harel,R,1975-02-08,ISR,,,Tal Harel
108354,Talito,Corrales,R,1975-04-26,ESP,,,Talito Corrales
108355,Taras,Beiko,R,1968-02-10,UKR,,,Taras Beiko
108356,Tarek,El Sakka,R,1962-10-11,EGY,180.0,Q90024101,Tarek El Sakka
108357,Ted,Williams,R,,USA,,,Ted Williams
108358,Teddy,Tanjung,R,,INA,,,Teddy Tanjung
108359,Teddy,Viator,R,,USA,,,Teddy Viator
108360,Teimuraz,Kakoulia,R,,RUS,,,Teimuraz Kakoulia
108361,Teodor,Batchev,R,1963-07-04,BUL,,,Teodor Batchev
108362,Terje,Larsen,L,,SWE,,,Terje Larsen
108363,Terrell,Davis,R,,USA,,,Terrell Davis
108364,Terry,Bennett,R,,USA,,,Terry Bennett
108365,Terry,Deeth,R,1968-05-22,AUS,,,Terry Deeth
108366,Terry,Ward,R,1958-11-16,USA,,,Terry Ward
108367,Tertius,Reynders,R,1966-07-25,RSA,,,Tertius Reynders
108368,Tetsu,Kuramitsu,R,1944-07-09,JPN,,,Tetsu Kuramitsu
108369,Tetsuya,Sato,R,1969-03-26,JPN,,Q101656638,Tetsuya Sato
108370,Theo,Gorter,R,1956-07-12,NED,,,Theo Gorter
108371,Theo,Hoek,R,,NED,,,Theo Hoek
108372,Thibault,Kuentz,R,1958-06-07,FRA,,,Thibault Kuentz
108373,Thierno,Ly,R,1963-08-01,SEN,,,Thierno Ly
108374,Thierry,Bernasconi,R,1950-09-03,FRA,188.0,,Thierry Bernasconi
108375,Thierry,Purini,R,,AUS,,,Thierry Purini
108376,Thierry,Quintin,R,,ARG,,,Thierry Quintin
108377,Thierry,Stevaux,R,1956-06-14,BEL,,Q7784067,Thierry Stevaux
108378,Thierry,Van Den Daele,R,1966-05-27,FRA,,Q7784073,Thierry Van Den Daele
108379,Thies,Roepcke,R,1954-07-20,GER,,,Thies Roepcke
108380,Thilo,Fritschi,R,,GER,,,Thilo Fritschi
108381,Thomas,Andersen,R,1972-03-11,DEN,,,Thomas Andersen
108382,Thomas,Bischof,R,1966-02-20,AUT,,,Thomas Bischof
108383,Thomas,Breuninger,R,1970-05-05,GER,,,Thomas Breuninger
108384,Thomas,Burwell,R,1967-06-02,USA,,,Thomas Burwell
108385,Thomas,Emmrich,R,,GBR,,,Thomas Emmrich
108386,Thomas,Fergg,R,1969-12-15,GER,,,Thomas Fergg
108387,Thomas,Furst,R,,GER,,,Thomas Furst
108388,Thomas,Harr,R,1972-02-07,DEN,,,Thomas Harr
108389,Thomas,Holzmann,R,,AUT,,,Thomas Holzmann
108390,Thomas,Prerovsky,R,1969-02-15,AUT,,Q107299043,Thomas Prerovsky
108391,Thomas,Soerensen,R,1969-09-10,DEN,,,Thomas Soerensen
108392,Thomas,Tunner,R,1967-02-11,AUT,,,Thomas Tunner
108393,Tilo,Gforer,R,,GER,,,Tilo Gforer
108394,Tim,Anderson,R,1957-03-07,USA,,,Tim Anderson
108395,Tim,Arnot,R,,USA,,,Tim Arnot
108396,Tim,Blondeel,R,,BEL,,,Tim Blondeel
108397,Tim,Capulong,R,,USA,,,Tim Capulong
108398,Tim,Clements,R,,AUS,,,Tim Clements
108399,Tim,Norton,R,,USA,,,Tim Norton
108400,Tim,Shadiev,R,,RUS,,,Tim Shadiev
108401,Tim,Vann,R,1952-04-23,USA,,,Tim Vann
108402,Timo,Pulkowski,R,,GER,,,Timo Pulkowski
108403,Tintus,Wibowo,R,1960-08-19,INA,,,Tintus Wibowo
108404,Tjerk,Bogtstra,R,,NED,,,Tjerk Bogtstra
108405,Toby,Crabel,R,1955-05-05,USA,,,Toby Crabel
108406,Todd,Viney,R,,AUS,,,Todd Viney
108407,Tom,Christensen,R,1949-09-13,DEN,,Q104833790,Tom Christensen
108408,Tom,Csipkay,R,,USA,,,Tom Csipkay
108409,Tom,Cuming,R,,USA,,,Tom Cuming
108410,Tom,Frisher,R,,ISR,175.0,,Tom Frisher
108411,Tom,Furukrantz,R,1967-11-23,SWE,,,Tom Furukrantz
108412,Tom,Henriksen,R,,SWE,,,Tom Henriksen
108413,Tom,Holtman,R,,USA,,,Tom Holtman
108414,Tom,Kieffer,R,,USA,,,Tom Kieffer
108415,Tom,Kreiss,R,,USA,,,Tom Kreiss
108416,Tom,Lee,R,,USA,,,Tom Lee
108417,Tom,Lucci,R,,USA,,,Tom Lucci
108418,Tom,Mott,R,1957-03-26,USA,,,Tom Mott
108419,Tom,Opsahl,R,,NOR,,,Tom Opsahl
108420,Tom,Toomey,R,1964-04-13,USA,,,Tom Toomey
108421,Toma,Ovici,R,1949-05-31,ROU,,Q7818186,Toma Ovici
108422,Tomas,Fort,R,,RUS,,,Tomas Fort
108423,Tomas,Klimek,R,,CZE,,,Tomas Klimek
